"title","location","price","product_url"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"2 INCREDIBLE rooms with BALCONY in WHITECHAPEL and BRICK LANE. ALL BILLS INCLUDED.","Whitechapel, London","631.765","/p/single-room-flatshare/2-incredible-rooms-with-balcony-in-whitechapel-and-brick-lane.-all-bills-included./1142111888"
"LOVELY ROOM IN A NICE FLAT,BILLS INCLUDED,FREE WI-FI,REGULAR CONTRACT,WELL CONNECTED!!!","Whitechapel, London","653.55","/p/single-room-flatshare/lovely-room-in-a-nice-flat-bills-included-free-wi-fi-regular-contract-well-connected-/1142102974"
"Single room close to Liverpool St","Whitechapel, London","566.41","/p/single-room-flatshare/single-room-close-to-liverpool-st/1142102183"
"^ QMUL students, this room is for you!!!","Whitechapel, London","740.69","/p/single-room-flatshare/-qmul-students-this-room-is-for-you-/1142090887"
"Beautiful large double bedroom only 1 min from Finsbury Park Tube Station Rent &#163;145 p/w inc bills","Islington, London","631.765","/p/single-room-flatshare/beautiful-large-double-bedroom-only-1-min-from-finsbury-park-tube-station-rent-&#163;145-p-w-inc-bills/1142082219"
"Lovely single room is South Hampstead! all bills included","West Hampstead, London","718.905","/p/single-room-flatshare/lovely-single-room-is-south-hampstead-all-bills-included/1142081615"
"Single room in Shadwell","Whitechapel, London","609.98","/p/single-room-flatshare/single-room-in-shadwell-/1142081487"
"Single room close to Liverpool St","Whitechapel, London","566.41","/p/single-room-flatshare/single-room-close-to-liverpool-st/1142080653"
"Single room in Shadwell available soon","Whitechapel, London","609.98","/p/single-room-flatshare/single-room-in-shadwell-available-soon/1142049322"
"Single room close to Liverpool St","Whitechapel, London","566.41","/p/single-room-flatshare/single-room-close-to-liverpool-st/1142049017"
"Single room in Elephant and Castle","Fulham, London","540.0","/p/single-room-flatshare/single-room-in-elephant-and-castle/1142047829"
"NICE SINGLE ROOM IN MILE END FROM 17 December - GIRL OR GUY - All bills included","Tower Hamlets, London","579.481","/p/single-room-flatshare/nice-single-room-in-mile-end-from-17-december-girl-or-guy-all-bills-included/1142039103"
"Double room to rent in bethnal Green","Brick Lane, London","600.0","/p/single-room-flatshare/double-room-to-rent-in-bethnal-green/1141995851"
"SINGLE ROOM TO LET IN LIMEHOUSE","Whitechapel, London","370.345","/p/single-room-flatshare/single-room-to-let-in-limehouse/1141987718"
"^Reserve now for January, QMUL, amazing property","Whitechapel, London","740.69","/p/single-room-flatshare/-reserve-now-for-january-qmul-amazing-property/1141985650"
"Single room near Liverpool St","Whitechapel, London","566.41","/p/single-room-flatshare/single-room-near-liverpool-st/1141940406"
"VERY NICE ROOM IN ZONE 2 EAST,CLOSE TO AMENITIES,BUS STOP AND UNDERGROUND!BILLS INCLU.FREE WI-FI.","Whitechapel, London","609.98","/p/single-room-flatshare/very-nice-room-in-zone-2-east-close-to-amenities-bus-stop-and-underground-bills-inclu.free-wi-fi.-/1141935658"
"Single room in a lovely Victorian House, ALL BILLS INC. * No fees*","Fulham, London","700.0","/p/single-room-flatshare/single-room-in-a-lovely-victorian-house-all-bills-inc.-no-fees-/1141935117"
"GREAT APPARTMENT AVAILABLE FOR NEW YEARS EVE!!!","Tower Hamlets, London","3267.75","/p/single-room-flatshare/great-appartment-available-for-new-years-eve-/1141923864"
"Lovely single room is South Hampstead! all bills included!!","West Hampstead, London","718.905","/p/single-room-flatshare/lovely-single-room-is-south-hampstead-all-bills-included-/1141921006"
"Single room near Liverpool St","Whitechapel, London","566.41","/p/single-room-flatshare/single-room-near-liverpool-st/1141915991"
"Double room for single lady between 50 and 60","Chiswick, London","400.0","/p/single-room-flatshare/double-room-for-single-lady-between-50-and-60-/1141913462"
"Single room at Waterloo.","Waterloo, London","697.12","/p/single-room-flatshare/single-room-at-waterloo./1141911667"
"Single room to rent!!!","Kilburn, London","609.98","/p/single-room-flatshare/single-room-to-rent-/1141880836"
"Nice and airy room with en-suite shower room/WC in Kensington available now for one person","Kensington, London","653.55","/p/single-room-flatshare/nice-and-airy-room-with-en-suite-shower-room-wc-in-kensington-available-now-for-one-person/1141872923"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"SINGLE ROOM AVAIABLE IN MILE END","Whitechapel, London","650.0","/p/single-room-flatshare/single-room-avaiable-in-mile-end/1141855341"
"NICE SINGLE ROOM IN THE MIDDLE OF BETHNAL GREEN","Tower Hamlets, London","650.0","/p/single-room-flatshare/nice-single-room-in-the-middle-of-bethnal-green/1141853673"
"SINGLE ROOM IN 3 BED APARTMENT IN BETHNAL GREEN","Whitechapel, London","650.0","/p/single-room-flatshare/single-room-in-3-bed-apartment-in-bethnal-green/1141852752"
"GREAT SINGLE ROOM IN 3 BED FLAT APARTMENT","Tower Hamlets, London","600.0","/p/single-room-flatshare/great-single-room-in-3-bed-flat-apartment/1141852106"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Whitechapel, London","609.98","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1141851871"
"EXCLUSIVE FLAT IN BETHNAL GREEN WITH AMAZING VIEWS","Tower Hamlets, London","1200.0","/p/single-room-flatshare/exclusive-flat-in-bethnal-green-with-amazing-views/1141851389"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Whitechapel, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1141847324"
"AMAZING SINGLE ROOM IN BETHNAL GREEN","Tower Hamlets, London","650.0","/p/single-room-flatshare/amazing-single-room-in-bethnal-green/1141846486"
"NICE SINGLE ROOM IN BETHNAL GREEN","Whitechapel, London","600.0","/p/single-room-flatshare/nice-single-room-in-bethnal-green/1141845973"
"SINGLE ROOM IN 3 BEDROOMS FLAT, BETHNAL GREEN","Tower Hamlets, London","550.0","/p/single-room-flatshare/single-room-in-3-bedrooms-flat-bethnal-green/1141838803"
"SINGLE ROOM IN 3 BED APARTMENT (BETHNAL GREEN)","Brick Lane, London","600.0","/p/single-room-flatshare/single-room-in-3-bed-apartment-bethnal-green-/1141834933"
"NICE SINGLE ROOM IN BETHNAL","Whitechapel, London","590.0","/p/single-room-flatshare/nice-single-room-in-bethnal/1141833165"
"COSY ROOM AVAILABLE FOR SHORT AND LONG TERM CONTRACTS!CLOSE TO THE STATION,BILLS INCLUDED!","Whitechapel, London","653.55","/p/single-room-flatshare/cosy-room-available-for-short-and-long-term-contracts-close-to-the-station-bills-included-/1141824762"
"***AVAILABLE NOW SINGLE ROOM IN LIMEHOUSE JUST 120&#163;PW***","Whitechapel, London","522.84","/p/single-room-flatshare/-available-now-single-room-in-limehouse-just-120&#163;pw-/1141803880"
"NOW!!! SINGLE ROOM IN QUEEN'S PARK - &#163;155pw","Kilburn, London","675.335","/p/single-room-flatshare/now-single-room-in-queen-s-park-&#163;155pw/1141793083"
"NW8 Single room with double bed, all bills included near famous Abbey Rd.","Kilburn, London","784.26","/p/single-room-flatshare/nw8-single-room-with-double-bed-all-bills-included-near-famous-abbey-rd./1141758191"
"Single room in Shadwell","Whitechapel, London","609.98","/p/single-room-flatshare/single-room-in-shadwell-/1141757512"
"Single room near Liverpool St","Whitechapel, London","566.41","/p/single-room-flatshare/single-room-near-liverpool-st/1141757367"
"Single room available NOW in Queen's Park!!","Kilburn, London","675.335","/p/single-room-flatshare/single-room-available-now-in-queen-s-park-/1141697124"
"GREAT OCCASION,JUST 3 WEEKS DEPOSIT,SHORT/LONG TERM CONTRACT AVAILABLE(BILLS INCLUDED,FREE WI-FI)","Whitechapel, London","653.55","/p/single-room-flatshare/great-occasion-just-3-weeks-deposit-short-long-term-contract-available-bills-included-free-wi-fi-/1141676389"
"Cosy bedroom available in Bayswater from 21/11","Notting Hill, London","850.0","/p/single-room-flatshare/cosy-bedroom-available-in-bayswater-from-21-11/1141674609"
"CAMERA SINGOLA VICINISSIMA WHITECHAPEL E BETHNAL GREEN","Whitechapel, London","600.0","/p/single-room-flatshare/camera-singola-vicinissima-whitechapel-e-bethnal-green/1141659695"
"HABITACI&#211;N INDIVIDUAL MUY CERCA DE BETHNAL GREEN Y WHITECHAPEL","Whitechapel, London","600.0","/p/single-room-flatshare/habitaci-n-individual-muy-cerca-de-bethnal-green-y-whitechapel/1141659360"
"SINGLE ROOM NEAR WHITECHAPEL, AVAILABLE NOW!","Whitechapel, London","600.0","/p/single-room-flatshare/single-room-near-whitechapel-available-now-/1141648236"
"2 bed to share with another guy in 2 different property in the area Caledonian Road or Belsize Park","Islington, London","396.487","/p/single-room-flatshare/2-bed-to-share-with-another-guy-in-2-different-property-in-the-area-caledonian-road-or-belsize-park/1141647982"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"Lovely double single use &#163; 175 pw in the area Archway","Islington, London","762.475","/p/single-room-flatshare/lovely-double-single-use-&#163;-175-pw-in-the-area-archway-/1141644386"
"Lovely double single use &#163; 175 pw in the area Archway","Islington, London","762.475","/p/single-room-flatshare/lovely-double-single-use-&#163;-175-pw-in-the-area-archway-/1141643492"
"Single room in Shadwell","Whitechapel, London","609.98","/p/single-room-flatshare/single-room-in-shadwell-/1141626739"
"Single room close to Liverpool St","Whitechapel, London","566.41","/p/single-room-flatshare/single-room-close-to-liverpool-st/1141626449"
"Monday to Friday room available - Notting Hill","Notting Hill, London","653.55","/p/single-room-flatshare/monday-to-friday-room-available-notting-hill/1141563384"
"NICE SINGLE ROOM IN WHITECHAPEL","Whitechapel, London","600.0","/p/single-room-flatshare/nice-single-room-in-whitechapel/1141560146"
"VERY NICE ROOM IN ZONE 2 EAST,CLOSE TO AMENITIES,BUS STOP AND UNDERGROUND!BILLS INCLU.FREE WI-FI.","Whitechapel, London","609.98","/p/single-room-flatshare/very-nice-room-in-zone-2-east-close-to-amenities-bus-stop-and-underground-bills-inclu.free-wi-fi./1141548364"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Whitechapel, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1141547265"
"LOVELY ROOM IN A NICE FLAT,BILLS INCLUDED,FREE WI-FI,REGULAR CONTRACT,WELL CONNECTED!!!","Tower Hamlets, London","609.98","/p/single-room-flatshare/lovely-room-in-a-nice-flat-bills-included-free-wi-fi-regular-contract-well-connected-/1141544282"
"Single room in Shadwell","Whitechapel, London","609.98","/p/single-room-flatshare/single-room-in-shadwell-/1141543652"
"Single room near Liverpool St","Whitechapel, London","566.41","/p/single-room-flatshare/single-room-near-liverpool-st/1141541399"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Tower Hamlets, London","609.98","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1141538729"
"VERY LARGE FURNISHING ROOM AVAILABLE , ZONE2 , BY ELEPHANT & CASTLE, CHEAP RENT , GREAT LOCATION","Camberwell, London","566.41","/p/single-room-flatshare/very-large-furnishing-room-available-zone2-by-elephant-castle-cheap-rent-great-location/1141523669"
"ZONE 2 / SINGLE ROOM AND DOUBLE SINGLE USE IN THE SAME HOUSE / 15 MIN TO NOTHING HILL","Queens Park, London","522.84","/p/single-room-flatshare/zone-2-single-room-and-double-single-use-in-the-same-house-15-min-to-nothing-hill-/1141515024"
"Single room in Shadwell","Whitechapel, London","609.98","/p/single-room-flatshare/single-room-in-shadwell-/1141511311"
"Single room near Liverpool St","Whitechapel, London","566.41","/p/single-room-flatshare/single-room-near-liverpool-st-/1141510839"
"SINGLE ROOM AVAILABLE IN BETHNAL GREEN","Tower Hamlets, London","2439.92","/p/single-room-flatshare/single-room-available-in-bethnal-green/1141484296"
"Single room in SOUTH HAMPSTEAD! 165&#163; pw all included!","West Hampstead, London","718.905","/p/single-room-flatshare/single-room-in-south-hampstead-165&#163;-pw-all-included-/1141481951"
"Single room available in Shadwell","Whitechapel, London","609.98","/p/single-room-flatshare/single-room-available-in-shadwell-/1141477567"
"Single room near Liverpool Street","Whitechapel, London","566.41","/p/single-room-flatshare/single-room-near-liverpool-street/1141477301"
"Double room for single person (females only )","Notting Hill, London","566.41","/p/single-room-flatshare/double-room-for-single-person-females-only-/1141438959"
"Single room available for Mon-Fri let in SE1","Tower Bridge, London","653.55","/p/single-room-flatshare/single-room-available-for-mon-fri-let-in-se1/1141409597"
"Room to rent","Golders Green, London","392.13","/p/single-room-flatshare/room-to-rent-/1141405018"
"Mon-Fri, Commuter let Large double room &#163;550pcm 5 mins from Loughborough JCN, Brixton/Camberwell","Lambeth, London","550.0","/p/single-room-flatshare/mon-fri-commuter-let-large-double-room-&#163;550pcm-5-mins-from-loughborough-jcn-brixton-camberwell/1141389871"
"single room for girl in finsbury park","Islington, London","110.0","/p/single-room-flatshare/single-room-for-girl-in-finsbury-park/1141365142"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"A large single room to rent, &#163;550 PM, all bills included","Surrey Quays, London","550.0","/p/single-room-flatshare/a-large-single-room-to-rent-&#163;550-pm-all-bills-included/1141333967"
"A lovely nice big room with wifi close to shepherds bush tube station","Shepherds Bush, London","718.905","/p/single-room-flatshare/a-lovely-nice-big-room-with-wifi-close-to-shepherds-bush-tube-station/1141297918"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Whitechapel, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1141264760"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Tower Hamlets, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1141261391"
"Single room available in Shadwell","Whitechapel, London","609.98","/p/single-room-flatshare/single-room-available-in-shadwell-/1141227105"
"LOVELY ROOM IN A NICE FLAT,BILLS INCLUDED,FREE WI-FI,REGULAR CONTRACT,WELL CONNECTED!!!","Whitechapel, London","653.55","/p/single-room-flatshare/lovely-room-in-a-nice-flat-bills-included-free-wi-fi-regular-contract-well-connected-/1141225712"
"Great single room in king's cross just 135 pw","Islington, London","588.195","/p/single-room-flatshare/great-single-room-in-king-s-cross-just-135-pw-/1141225289"
"Single room near Liverpool St","Whitechapel, London","566.41","/p/single-room-flatshare/single-room-near-liverpool-st-/1141224971"
"LOVELY ROOM IN A NICE FLAT,BILLS INCLUDED,FREE WI-FI,REGULAR CONTRACT,WELL CONNECTED!!!","Tower Hamlets, London","653.55","/p/single-room-flatshare/lovely-room-in-a-nice-flat-bills-included-free-wi-fi-regular-contract-well-connected-/1141218266"
"Zone 1 -single room minutes from tube SE1 Elephant & Castle, Borough","Southwark, London","653.55","/p/single-room-flatshare/zone-1-single-room-minutes-from-tube-se1-elephant-castle-borough/1141216884"
"ROOM 2 MIN FROM WHITECHAPEL STATION","Whitechapel, London","600.0","/p/single-room-flatshare/room-2-min-from-whitechapel-station/1141216715"
"Single room available in Shadwell","Whitechapel, London","609.98","/p/single-room-flatshare/single-room-available-in-shadwell-/1141206182"
"Single room near Liverpool Street","Whitechapel, London","566.41","/p/single-room-flatshare/single-room-near-liverpool-street/1141205685"
"Single Room in Holland Park","Notting Hill, London","","/p/single-room-flatshare/single-room-in-holland-park-/1141166093"
"En suite room","Westminster, London","1172.033","/p/single-room-flatshare/en-suite-room-/1141134164"
"COMFORTABLE ROOM IN A GOOD AREA,ALL BILLS INCLUDED,FREE WI-FI.","Brick Lane, London","609.98","/p/single-room-flatshare/comfortable-room-in-a-good-area-all-bills-included-free-wi-fi.-/1141132137"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Brick Lane, London","609.98","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1141132059"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Whitechapel, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1141130910"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Tower Hamlets, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1141130269"
"COSY ROOM!CLOSE TO THE STATION,BILLS INCLUDED!FRIENDLY HOUSEMATES,GOOD SERVICE!","Whitechapel, London","653.55","/p/single-room-flatshare/cosy-room-close-to-the-station-bills-included-friendly-housemates-good-service-/1141123863"
"Nice large single room","Clapham, London","500.0","/p/single-room-flatshare/nice-large-single-room/1141118449"
"Single room available in Shadwell","Whitechapel, London","609.98","/p/single-room-flatshare/single-room-available-in-shadwell-/1141114036"
"Single room near Liverpool Street","Whitechapel, London","566.41","/p/single-room-flatshare/single-room-near-liverpool-street/1141113788"
"LOVELY ROOM IN A NICE FLAT,BILLS INCLUDED,FREE WI-FI,REGULAR CONTRACT,WELL CONNECTED!!!","Tower Hamlets, London","653.55","/p/single-room-flatshare/lovely-room-in-a-nice-flat-bills-included-free-wi-fi-regular-contract-well-connected-/1141104600"
"Amazing single room available in king's cross just 135 pw","Islington, London","588.195","/p/single-room-flatshare/amazing-single-room-available-in-king-s-cross-just-135-pw-/1141088852"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
"Single Room to let / House Share","Kilburn, London","650.0","/p/single-room-flatshare/single-room-to-let-house-share/1146064701"
"Amazing 3 singles in the same house - new property - 5 mins by the statiion only 3 week deposit!!","Whitechapel, London","588.195","/p/single-room-flatshare/amazing-3-singles-in-the-same-house-new-property-5-mins-by-the-statiion-only-3-week-deposit-/1141067144"
"Lovely Single Swiss Cottage Avail ASAP FINCHLEY RD","West Hampstead, London","660.0","/p/single-room-flatshare/lovely-single-swiss-cottage-avail-asap-finchley-rd/1141066763"
"Amazing single room in SOUTH HAMPSTEAD! 165&#163; pw all included!","West Hampstead, London","718.905","/p/single-room-flatshare/amazing-single-room-in-south-hampstead-165&#163;-pw-all-included-/1141060921"
"Single room available in Shadwell","Whitechapel, London","609.98","/p/single-room-flatshare/single-room-available-in-shadwell-/1141052499"
"Single room near Liverpool Street","Whitechapel, London","566.41","/p/single-room-flatshare/single-room-near-liverpool-street/1141052375"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Brick Lane, London","609.98","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1140994212"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Whitechapel, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1140992680"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Tower Hamlets, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1140991640"
"Nice Single Room near kings cross","Islington, London","588.195","/p/single-room-flatshare/nice-single-room-near-kings-cross/1140975165"
"Single room available in Shadwell","Whitechapel, London","609.98","/p/single-room-flatshare/single-room-available-in-shadwell-/1140974694"
"Single room close to Liverpool Street","Whitechapel, London","609.98","/p/single-room-flatshare/single-room-close-to-liverpool-street/1140974269"
"Reserve now for January, amazing property, QMUL , Stepney Green","Whitechapel, London","740.69","/p/single-room-flatshare/reserve-now-for-january-amazing-property-qmul-stepney-green/1140973641"
"COMFORTABLE ROOM IN A GOOD AREA,FRIENDLY AND YOUNG HOUSEMATES.SHORT AND LONG TERM CONTRACTS","Tower Hamlets, London","653.55","/p/single-room-flatshare/comfortable-room-in-a-good-area-friendly-and-young-housemates.short-and-long-term-contracts/1140960228"
"House share Stepney Green E1 ALL BILLS INC","Tower Hamlets, London","701.477","/p/single-room-flatshare/house-share-stepney-green-e1-all-bills-inc-/1140955044"
"Very nice and tidy single room to rent In Mille End, just 90&#163; per week","Whitechapel, London","392.13","/p/single-room-flatshare/very-nice-and-tidy-single-room-to-rent-in-mille-end-just-90&#163;-per-week/1140949970"
"Tidy single room in Bow Road available now!!! 90&#163;/week","Whitechapel, London","392.13","/p/single-room-flatshare/tidy-single-room-in-bow-road-available-now-90&#163;-week/1140948487"
"Single room in Cricklewood, all bills included","Kilburn, London","450.0","/p/single-room-flatshare/single-room-in-cricklewood-all-bills-included/1140946986"
"Single room available in Shadwell","Whitechapel, London","609.98","/p/single-room-flatshare/single-room-available-in-shadwell-/1140919093"
"Single room close to Liverpool St","Whitechapel, London","566.41","/p/single-room-flatshare/single-room-close-to-liverpool-st/1140918757"
"Fabulous Room to let in Camberwell","Camberwell, London","479.27","/p/single-room-flatshare/fabulous-room-to-let-in-camberwell/1140910114"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Whitechapel, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1140864717"
"NEED TO MOVE AS SOON AS POSSIBLE???!!!SINGLE ROOM AVAILABLE IN FEW DAYS!ALL BILLS INCLUDED!","Tower Hamlets, London","653.55","/p/single-room-flatshare/need-to-move-as-soon-as-possible-single-room-available-in-few-days-all-bills-included-/1140862439"
"Single room to let in Limehouse E1","Whitechapel, London","392.13","/p/single-room-flatshare/single-room-to-let-in-limehouse-e1/1140857020"
"Single room in Brixton 120 per week","Lambeth, London","522.84","/p/single-room-flatshare/single-room-in-brixton-120-per-week/1140844900"
"Single room available in Shadwell","Whitechapel, London","609.98","/p/single-room-flatshare/single-room-available-in-shadwell-/1140838134"
"&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;&lhblk;","",""
